,date,tweet,nlikes,label,prob_neg,prob_pos,state_code
5635,2020-11-24 21:26:32,think georgia runoff catalyze collapse senatehouse split going make easy pas green energy bill,0.0,0,0.9804037,0.01959627,NY
5636,2020-11-24 20:56:02,seems like ev trade inline fuelcells alt energy sure biden going get massive green energy plan split senate plenty pressing issue address also believe infrastructure higher totem poll,4.0,2,0.13327867,0.8667213,NY
5637,2020-11-24 15:38:49,nkla nikola race higher investor broadly snapping green energy name httpstcotftsacb,0.0,2,0.0040631816,0.9959369,NY
5638,2020-11-24 15:36:31,side black life don’t matter sprinkle white supremacy racism facism democrat need find middle ground🥺 side party need health care housing debt relief tuition free education green energy democrat stop divisive 😡🤬,0.0,0,0.9882464,0.011753636,NY
5639,2020-11-24 15:32:34,timeline retweet post economics clear dont understand tesla spacex innovationsa friendlier environment governmentdems shift towards green energy amp space exploration lead tesla stock new time high,0.0,0,0.98425573,0.0157442,NY
5640,2020-11-24 15:06:58,europe’s biggest utility betting big green energy httpstcojilqkuy,25.0,0,0.990712,0.009288045,NY
5641,2020-11-24 14:42:12,ftek tsla clne elon musk fuel tech ftek stock fuelcell plug power clne green energy roundup httpstcohspaikxp,0.0,2,0.019457757,0.9805423,NY
5642,2020-11-24 14:21:04,california rolling new diesel capacity weve missed mark green energy transition scurrying use whatever available case hopefully moniz quantitative practical,0.0,0,0.977979,0.022020975,NY
5643,2020-11-24 09:33:29,tuesdayvibe tuesdaymotivations climatecrisis greennewdeal greenenergy,0.0,2,0.0738137,0.92618626,NY
5644,2020-11-23 20:38:35,kasich opposed equal right lgbtqs virulently antichoice opposed gun control opposed funding green energy mistake part make apology angry list white privileged homophobic er,0.0,2,0.13610803,0.86389196,NY
5645,2020-11-23 20:38:12,don’t think taking word scientist climate change make progressive also producing green energy add job bad thing everything can’t tribal sometimes use common sense,0.0,0,0.97866863,0.021331355,NY
5646,2020-11-23 20:19:41,someone’s gotta run fix equipment i’m stationary engineer i’m chomping bit get green energy,1.0,2,0.022674877,0.9773251,NY
5647,2020-11-23 20:17:13,know billy green energy need stop calling phone,0.0,0,0.86416405,0.13583599,NY
5648,2020-11-23 19:51:29,platinum pplt alternative gld seems holding relatively better compared gld slv also benefit trend towards green energy continues httpstcoomzxvwpy,0.0,2,0.21915315,0.78084683,NY
5649,2020-11-23 17:38:18,fair biden administration official position fracked natural gas green energy oil part need worry also absolutely fꭒcked,1.0,0,0.819454,0.18054596,NY
5650,2020-11-23 11:24:08,plug power ha soared year walmart amazon also benefited greenenergy rally httpstcomtdgfzqv via,29.0,0,0.9483181,0.05168189,NY
5651,2020-11-23 06:22:36,somehow worse trump thinking green energy mean cant watch tv cloudy,0.0,0,0.9720477,0.027952293,NY
5652,2020-11-23 02:18:23,free green energy httpstcoihtjcrmne,0.0,2,0.09856865,0.9014313,NY
5653,2020-11-23 01:05:02,defi going eliminate need bank like green energy going eliminate need oil co,0.0,2,0.2098688,0.7901312,NY
5654,2020-11-22 22:47:49,must see mint march team 💚 amount green energy emit chaotic,1.0,2,0.025818303,0.97418165,NY
5655,2020-11-22 20:26:29,full article behind paywall👇 battery life race find storage solution green energy future httpstcoejojbpj,4.0,2,0.08974648,0.9102535,NY
5656,2020-11-22 18:58:06,demand ha fallen around globe pandemic blatantly dishonest article erode public trust medium europe ha also hit green energy goal ahead schedule toobecause pandemic,4.0,2,0.13249078,0.86750925,NY
5657,2020-11-22 18:41:48,electric car even greener use green energy use make sure electricity backed recs work getting renewable dm help getting power bill greener zero cost,1.0,2,0.034355853,0.9656442,NY
5658,2020-11-22 16:32:50,battery life race find storage solution green energy future httpstcogydprdqw via,1.0,0,0.98444575,0.015554202,NY
5659,2020-11-22 11:21:15,clear line stealing election trump denying one clear line brother antiscience agenda green energy stem cell research million infected covod,2.0,2,0.021313053,0.978687,NY
5660,2020-11-21 19:54:19,coming man care enough world use fortune building green energy,0.0,0,0.94831973,0.051680274,NY
5661,2020-11-21 18:45:00,plug power ha soared year walmart amazon also benefited greenenergy rally plug wmt amzn fuelcell hydrogen cleanenergy httpstcoccblmskp,1.0,2,0.3951694,0.60483056,NY
5662,2020-11-21 17:19:43,pakistan’s green power potential httpstcoaxzgys via,0.0,0,0.9731122,0.026887737,NY
5663,2020-11-19 00:33:41,candidate elected platform healthcare expansion carbon neutrality tril green energy expansion police reform ect another right wing candidate may left want bad faith propogate right wing platform,4.0,0,0.88737434,0.11262562,NY
5664,2020-11-18 19:01:00,green energy future kudos today labor announcement offshorewind good environment economy family ✅ fight climate change ✅ cut air pollution ✅ support family sustaining job actonclimate,7.0,2,0.057585087,0.94241494,NY
5665,2020-11-17 01:31:02,cant wait obese turtle kicked also u reluctant move away oil amp green energy we’re future oil outdated,0.0,0,0.8510761,0.14892392,NY
5666,2020-11-12 23:54:36,huh doe even mean doe anything fact u gave early chance take lead green energy infrastructure amp manufacturing instead continue subsidizing oil coal httpstcoswbrziwkix,0.0,2,0.061653074,0.938347,NY
5667,2020-11-11 03:12:39,accomplishing would seen federal government past year also strongly encourage ur proclimate everyone else check lower personal impact support green energy httpstcotkfajzukmj,1.0,0,0.7081454,0.29185465,NY
5668,2020-11-01 00:41:37,conversation green energy domestic terrorism iud’s prophylactic dinner,0.0,2,0.010918985,0.989081,NY
5669,2020-10-31 13:52:15,expanding healthcare green energy rejoining paris climate accord protecting lgbtq right helping people pay collegei go,9.0,2,0.0065812496,0.99341875,NY
5670,2020-10-23 17:36:43,perfect spot new citibike dock thank greenenergy rideabike nyc chelseanyc chelsea manhattan httpstcomnarowdoy,1.0,2,0.013921617,0.9860784,NY
5671,2020-10-23 03:29:27,donald trump big oil big coal amp big fossil fuel pocket trump administration ha worst policy auto emission amp mpg regulation donald trump ha plan global warming enviroment green energy trump ha global warming removed epa debatetonight,0.0,2,0.007406109,0.99259394,NY
5672,2020-10-23 03:27:13,green energy retro fitting create million job local debatetonight,45.0,0,0.6577735,0.34222654,NY
5673,2020-10-15 16:55:01,problem already far left obviously using green energy signature lantern justice league promo came far sector lantern where’s jo here🤔 one back got robincass batgirl stylings,1.0,2,0.13421106,0.86578894,NY
5674,2020-10-12 05:28:23,coach green energy seavsmin gohawks httpstcokwxkfrxs,1.0,2,0.085685596,0.9143144,NY
5675,2020-10-10 20:37:56,giant government project landed american moon program paid new tech came researching developing new green energy source could american used think big time started vote blue,1.0,0,0.8706381,0.129362,NY
5676,2020-10-10 15:57:08,ev amp green energy industry govt funded hobby municipality investing fast amp humane mass transit moving power plant towards nuclear nat gas would greener bev solar solution sadly pragmatism ha zero political currency,0.0,2,0.024004439,0.9759956,NY
5677,2020-10-08 03:23:21,necessarily long strict regulation escape methan gas natural gas cleaner coal great domestic source energy generation transition period green energy economy,0.0,0,0.9925222,0.007477774,NY
5678,2020-10-08 02:41:07,investing green energy mean new job,14.0,0,0.9948776,0.005122407,NY
5679,2020-10-08 02:38:46,fracking green energy talking,0.0,2,0.18634255,0.81365746,NY
5680,2020-09-30 03:23:16,green energy future way need solar wind carry nation forward,1.0,0,0.9022194,0.09778056,NY
5681,2020-09-25 13:27:34,january nd nassau county passed resolution take climate smart community pledge learn visit resiliency progress tracker httpstcoyzrqzumuaj sustainablelongisland greenenergy sustainabletransportation,1.0,2,0.19370887,0.80629116,NY
5682,2020-09-23 21:18:14,icymi javits center javitscenter invests big clean locally generated green energy courtesy amp httpstcoxowtvpbb climateweeknyc solar batterystorage,2.0,0,0.83002394,0.16997604,NY
5683,2020-09-17 18:32:42,oh aggressive green energy people used harass movie theater lobby hanging outside starbucks,4.0,2,0.25809956,0.74190044,NY
5684,2020-09-16 12:00:27,price war pandemic green energy transition combined spark gravest crisis oil industry ha ever known httpstconwfxnemugo,1.0,1,0.5191537,0.4808463,NY
5685,2020-09-12 17:55:41,💚some rare good news bravo puertorico 👏🏼👏🏼💚greenenergy,1.0,2,0.087791644,0.9122084,NY
5686,2020-09-11 13:41:16,investing indeveloping green energy sector,3.0,2,0.36730173,0.6326983,NY
5687,2020-09-10 02:35:33,want new iphones multi billion dollar company invested supplying school remote learning computer recently unemployed worker class use macscoding lesson supply green energy necessary technology business expansion jw,1.0,2,0.00683768,0.9931623,NY
5688,2020-08-27 14:59:39,great time federal plan rebuild public infrastructure transition green energy,0.0,2,0.13824171,0.86175823,NY
5689,2020-08-23 14:11:23,“president biden going get congress spend kajillion dollar green energy” httpstcoakbzkzll,12.0,2,0.04355445,0.9564456,NY
5690,2020-08-20 15:34:47,lot explore truely believe lot potential toward green energy production usage pakistan,2.0,0,0.748479,0.25152096,NY
5691,2020-08-18 23:06:05,support new green deal watch ca blackout thats bidenampdems bring rest america supply shortage occur evening solar energy plunge many fossil fuel ampnuclear plant shut cant compete heavy subsidized green energy,3.0,2,0.048267055,0.9517329,NY
5692,2020-08-18 22:59:54,dems speak abt green new deal trump amprepublicans shld respond pointing ca electricity blackout caused antifossil fuel state progressive implemented gnd many ca natural gasampnuclear plant shut bc cant compete subsidized green energy,4.0,2,0.1723617,0.8276383,NY
5693,2020-08-12 23:30:47,go case green energy,1.0,2,0.019099284,0.9809007,NY
5694,2020-08-05 13:17:59,green energy anyone isaias creates nd largest power outage coned history sandy insider httpstcomzvgwx,0.0,2,0.29627597,0.70372397,NY
5695,2020-07-28 15:58:22,party vote increased military budget cannot claim green energy cannot claim working class cannot claim anti war anti terror cannot claim value education anything,13.0,0,0.8983675,0.10163254,NY
5696,2020-07-22 23:03:14,green capital baby climate change never solved capitalism mode production liberal turned green energy new industrial complex never tell halt climate change must remove profit motif pol econ,0.0,2,0.16621014,0.8337899,NY
5697,2020-07-12 01:05:41,nypaenergy nation largest public power utility issued billion longterm bond late april fund future green energy initiative refinance existing debt,4.0,2,0.06870769,0.9312923,NY
5698,2020-07-01 04:31:16,deux pointe grounded greenenergy curbappeal drip nature streetphotography new york new york httpstcoqkuzrhezm,0.0,0,0.94053876,0.059461255,NY
5699,2020-06-17 15:51:27,people trying wipe location like offended housing healthcare green energy httpstcopljuzm,0.0,2,0.09609546,0.9039045,NY
5700,2020-06-16 23:36:04,u obviously dont know talking never get rid electrical grid regardless wind solar energy dont want big ugly offshore windmill watch micheal moore documentary green energy called planet human httpstcoygqhrjss,0.0,2,0.017750936,0.982249,NY
5701,2020-06-16 15:18:45,good job bring back dirty coal job know also got rid thousand green energy job realize handful coal job please explain citizen prospering zero backing anything said,1.0,0,0.9905828,0.00941717,NY
5702,2020-06-10 21:37:53,jaime staunch supporter public education committed fighting student loan crisis investing climate resilient infrastructure green energy consider giving campaign,1.0,2,0.05294958,0.9470504,NY
5703,2020-06-08 01:58:34,👁🧿🕉 moldavite goddess pendent 👁🧿🕉 moldavite chakra healing balancing energy moldavite beautiful green energy first foremost stone heart… httpstcotllawllom,0.0,0,0.6552899,0.34471017,NY
5704,2020-05-08 15:56:37,need bronx brooklyn queen newyork nyc manhattan newyorkcity life job fridaymorning goodmorning fridaymotivation climatechange greenenergy recycle recycling goodjob,0.0,2,0.022626821,0.9773731,NY
5705,2020-04-26 22:31:36,missing point green energy save u keep consuming like plain amp simple time become minimalist amp assuming world’s resource satisfy egotistical selfcentered craving can’t tesla buy junk china,2.0,2,0.020584162,0.9794159,NY
5706,2020-04-20 21:57:05,endeavor invest trillion fighting climate change use build green energy manufacturing climate resilient infrastructure electric car grant developing country nationalizing oil red herring,3.0,2,0.035148125,0.96485186,NY
5707,2020-04-20 15:45:57,oh hey perfect time call day fossil fuel industry stop subsidizing double postpandemic green energy economy avoid climate disaster greennewdeal greennewdealforcities,1.0,2,0.36805433,0.6319457,NY
5708,2020-04-16 11:47:18,look report green v total capex major btw it’s capex that’s capex barely that’s going stop like pushing forward change like 👇 oott esg greenenergy httpstcopdxsnzjtux,3.0,2,0.04264385,0.9573561,NY
5709,2020-04-15 20:35:26,additional fund ever going approved new ridiculous chapter shale bailout expect lot wrangling including greenenergy funding etc 🍿 👀 oott opec,6.0,2,0.13752536,0.8624747,NY
5710,2020-03-25 03:42:31,what’s wrong green energy access reproductive healthcare,1.0,0,0.97149163,0.028508341,NY
5711,2020-03-18 17:17:19,good news wind amp solar energy future mr presidentoil industry going way dinosaur time support green energy proposal,0.0,0,0.6273761,0.37262392,NY
5712,2020-02-28 20:52:22,look kid growing knowledge spreading information green energy tcrwp,4.0,2,0.078162886,0.9218371,NY
5713,2020-02-22 18:35:09,simplify sen sander people grass root movement policy play healthcare education infrastructure job new skill green energy revolution fossil fuelsin green gun safety immigration reform,0.0,0,0.9198316,0.080168396,NY
5714,2020-02-19 03:14:03,serious green energy program,4.0,0,0.99021775,0.009782208,NY
5715,2020-02-18 17:42:19,costa’s plan help local business green energy job boom street cleaner well people risk hope clarifies lot 🙏☺️,0.0,0,0.9828021,0.017197926,NY
5716,2020-02-18 05:18:26,please donate want transformqueens new era green energy 🌍🌿🌳 let’s elect costa next queen borough president wherever country need support change life queen resident 💯🔥🔥,1.0,2,0.021751849,0.9782482,NY
5717,2020-02-16 03:52:55,hey can’t stop investing oil producer take look chart post explain thing going get better soon shale production solution search market future green energy extraction thing past,1.0,2,0.41890925,0.5810908,NY
5718,2020-02-15 22:45:39,what’s point job degrade environment idea different kind job support green energy,0.0,2,0.009283201,0.99071676,NY
5719,2020-02-14 16:38:29,another important factor favor bloomberg philanthropist ha also responsible many dems win ballot support progressive policy esp environmentclimate changegreen energyhealthcaregun safety tax cut middle class top,0.0,2,0.44069433,0.55930567,NY
5720,2020-01-30 18:50:52,sonicle client new jersey audubon along environmental conservation group voice support governor murphy’s green energy plan httpstcondemgji,0.0,0,0.9920879,0.007912138,NY
5721,2020-01-22 10:52:10,frittata carpe dium wild green energy color art artist chef green energy healthy beautiful artoftheday style fashion color food photo sustainable permaculture artoftheday eggs… httpstcojnegtrugv,0.0,2,0.0022021614,0.99779785,NY
5722,2020-01-16 02:06:52,crowley fought real reform cm ill fight real reform bp queen awesome costa need rethink bp focus affordability poverty climate need union job investment green energy school,0.0,2,0.37000656,0.62999344,NY
5723,2020-01-15 00:47:29,gist nat grid presentation lot stuff green energy pipe redundancy reliability doesn’t bring additional gas nyc,0.0,2,0.04915694,0.95084304,NY
5724,2020-01-11 16:41:44,investing local green energy source solar power amp building retrofit help people save energy transmission cost environmental justice workshop like one empowers lowincome community fight sustainable healthy living environment 🌍,1.0,2,0.08873496,0.911265,NY
5725,2019-12-18 17:40:38,install green energy waste splurge bad tech like suburb demanding use ice ev car need use energy wisely best way giving suburban waste,7.0,2,0.029518,0.97048205,NY
5726,2019-12-16 19:25:39,bronx building named largest certified passive house north america melrose southbronx phius green energy city efficient newyorkcity northamerica usa httpstcochviydog,1.0,2,0.026295045,0.97370493,NY
5727,2019-12-14 19:03:51,green energy sunnyside queen new york httpstcogffysci,0.0,2,0.059732664,0.9402673,NY
5728,2019-12-05 19:33:23,switching green energy large house suburb electric car flush away benefit clean energy investment it’s like eating healthy dinner taking laxative driving energy efficient car brake,2.0,2,0.06572956,0.93427044,NY
5729,2019-12-05 19:29:14,switch green energy solar wind like working gym energy efficiency dense urban housing w mass transit like switching healthier diet together work best,10.0,2,0.06796818,0.9320318,NY
5730,2019-12-01 21:22:31,ahhh stop flow offshore petrogarch money overpriced tacky american real estate certain somebody might upset energy climatecrisis globalwarming oildeathspiral cleanenergy green greenenergy,0.0,0,0.9159145,0.08408556,NY
5731,2019-11-30 19:49:08,green energy 🎄 lotte new york palace httpstcoqflqzg,0.0,0,0.9529226,0.047077358,NY
5732,2019-11-29 00:01:28,guess could tell you’re helping spread bloomberg’s message gun control green energy make feel better working u oligarchy undermining many better candidate 🤷‍♂️,0.0,0,0.7365458,0.2634542,NY
5733,2019-11-27 14:35:04,shockingly electric vehicle cleaner fossil fuel httpstcolifdrsdnb greenenergy renewable climatechange ev,0.0,2,0.07426563,0.9257344,NY
5734,2019-11-22 14:05:25,silly question source electricity green energy charge doesn’t really matter aerodynamic truck environmentalcarbonfootprint perspective amirite,0.0,2,0.012000644,0.98799944,NY
5735,2019-11-20 07:17:09,ain’t sign invest green energy idk 👀📈,0.0,2,0.012475058,0.987525,NY
5736,2019-11-15 07:15:31,cut tax green energy generation change tax carbon based energy generation fine pollution poisoning air water land,0.0,2,0.06606459,0.9339354,NY
5737,2019-10-30 18:16:49,would love alaska join century generating new economic sector tax revenue around green energy kansa texas alaska,2.0,2,0.09048832,0.9095117,NY
5738,2019-10-29 16:44:59,let’s also responsibly remove pension fund polluting company project future green energy make,0.0,2,0.14353569,0.8564643,NY
5739,2019-10-29 15:36:01,ca broke smaller state root cause rolling power outage poor governance bc state geographically vast populous effectively governed pgampe mandated buy expensive green energy can’t raise rate infrastructure 🤷‍♂️,4.0,2,0.41929072,0.5807093,NY
5740,2019-10-27 19:09:09,he’s definitely antidemocratic low rent chinese propagandist he’s low he’s willing spout nonsense china world’s worst polluter massive margin leading green energy revolution httpstcolzibvkfrx,1.0,2,0.002741639,0.9972583,NY
5741,2019-10-18 17:02:24,green gogreen greencities sustainability climate climatechange climatecrisis climateaction inequality equality globalcitizen thefutureispublic progressive greenenergy greennewdeal,0.0,2,0.031648204,0.9683518,NY
5742,2019-10-09 15:17:56,benefit cult greenpoliticians may top list guest column wind solar power — myth green energy httpstcocmzstxzh,0.0,0,0.9747492,0.025250738,NY
5743,2019-09-28 15:31:54,entirety corrupt amp treasonous mock belittles greenenergy deny climatechange unfitforoffice,1.0,2,0.006925905,0.99307406,NY
5744,2019-09-25 02:51:05,ask trick amp stick pregnant green energy care come pipeline canada speaks bum elizabeth amp put sympathy careless matter religion place earth put lady first figure usa suppose put handout,0.0,2,0.07922386,0.9207762,NY
5745,2019-09-24 22:24:25,demand le electricity wont nothing dispute green energy response global warming governor would ashamed generation stupid selfish gretathunberg,0.0,0,0.97638094,0.023619035,NY
5746,2019-09-23 15:23:50,“please sir may green energy” httpstcoousxhoqed,4.0,0,0.555946,0.444054,NY
5747,2019-09-22 19:26:42,praised company’s transformation coalintensive utility global green energy major ha contributed justtransition creating green good job httpstcoairxpgwc,1.0,0,0.9779464,0.022053588,NY
5748,2019-09-19 11:37:06,lol figure speech able grow plant life little effort cheddar make green energy good planet good job kitty,1.0,0,0.96699184,0.033008087,NY
5749,2019-09-17 00:17:45,‘listen knight ⚔️’ act still avert coming strategy clear know tactic execute move black green energy together ‘houses’ 🌎 must come together climateaction biggestnobrainer,25.0,2,0.026922015,0.973078,NY
5750,2019-09-14 04:30:17,lot energy subsidy green energy,0.0,0,0.9807066,0.01929339,NY
5751,2019-09-04 20:43:34,country make oecd bloc developed nation reached milestone production greenenergy first time electricity derived renewable source ha outstripped generated burning coal httpstcopetmralry climate httpstcogdxgrqjq,1.0,0,0.7384404,0.26155964,NY
5752,2019-09-03 16:56:57,question president tim cawley wa simple “if could take coned hat could invest near billion dollar profit last year toward green energy economy would spend it” httpstcoyvgvehusf,11.0,0,0.9642928,0.035707187,NY
5753,2019-08-21 18:58:53,remember hillary clinton spoke west virginia miner campaign trail amp wa honest coal industry amp promised provide training new green energy industry didnt listen medium dropped ball reporting,0.0,2,0.4344439,0.5655561,NY
5754,2019-08-13 19:10:26,spent time w howardbloom even though disagreed take human nature procapitalist growth also found common ground harvesting green energy space still kinda scratching head trying digest everything growthmindset httpstcoxkgskutb,13.0,2,0.0074499664,0.99255,NY
5755,2019-08-01 02:50:29,“green energy race china like space race russia s” done cloroxing oval office,3.0,0,0.99078125,0.009218768,NY
5756,2019-07-28 14:16:42,httpstcosjolqliv want lower electric bill choice clean energy low electric bill cleanenergy greenenergy solarenergy solarpower aoc solarpanels rtw httpstcojcbsntqhg,0.0,2,0.010724756,0.9892753,NY
5757,2019-07-20 02:04:54,live city need job cheaper housing le expensive energy price lower cost living would u government job government healthcare using ‘green’ energy rolling brown eating garbage,0.0,2,0.011577187,0.9884228,NY
5758,2019-07-14 19:10:30,jersey city development next huge hirise jc sound great bldgs green energy efficient bldgs issue jc httpstcoyuykiwyfog,0.0,2,0.0060558426,0.9939441,NY
5759,2019-07-12 15:38:25,un hlpf discussion climate responsibility highlight investment hydropower green energy initiative cite new priority focused impact rapidly melting glacier mountain community,0.0,0,0.8950928,0.10490719,NY
5760,2019-07-07 15:26:45,“conedison alternative energy commercial” ⚡️🌱🌿 🐈 year unknown ad agency record aor unknown ‘coned leader alternative energy’ coned sustainability catpower catsofinstagram timessquare greenenergy… httpstcoxlulgcg,0.0,2,0.026453748,0.97354627,NY
5761,2019-06-30 19:47:48,whats stopping consumer transitioning green energy httpstcoyimeedsru,0.0,2,0.078270175,0.92172986,NY
5762,2019-06-27 02:33:04,early mention climate change solar power wind turbine green energy — sign you’re gop debate demdebate,242.0,0,0.7365938,0.26340616,NY
5763,2019-06-27 02:19:29,like saying green energy product demdebate,7.0,2,0.017151628,0.9828484,NY
5764,2019-06-20 19:07:37,new york pass clean energy bill advocate call partial victory httpstcoikkxlonmc via climatechange energy greenenergy,1.0,2,0.06424101,0.935759,NY
5765,2019-06-17 17:13:48,jersey city development next huge hirise jc sound great bldgs green energy efficient bldgs issue jc httpstcoyuykiwyfog,2.0,2,0.015728056,0.98427194,NY
5766,2019-06-17 05:16:31,i’ve always said “going green” marketing strategy “green energy” industry battle make profit v gas industry one industry make feel guilt free tell oil running hence high price,0.0,2,0.037517905,0.9624821,NY
5767,2019-06-14 16:51:53,please support green energy httpstcozsfqguxb,0.0,2,0.13535134,0.8646486,NY
5768,2019-06-14 16:51:35,please support green energy httpstcoqcpyrczfqt,0.0,0,0.97590023,0.024099724,NY
5769,2019-06-14 16:51:18,please support green energy httpstcoxqdvfyjvf,0.0,0,0.9017556,0.098244414,NY
5770,2019-06-14 16:50:58,please support green energy httpstcommvcrpae,0.0,0,0.8900212,0.109978855,NY
5771,2019-06-14 16:50:07,please support green energy httpstcouerpucdgn,0.0,1,0.49456218,0.50543785,NY
5772,2019-06-13 21:03:03,experienced novel scamcall seems utility scam claim solar program called green energy group web address gave domain holding page random link,1.0,2,0.10294573,0.89705426,NY
5773,2019-06-05 01:50:48,seems like park close pelham bay park may unnecessary district already underresourced park department perhaps using land solar array amp windmill may great way harness green energy thebronx httpstcoexswmasb,6.0,2,0.016484145,0.9835158,NY
5774,2019-06-05 00:25:23,issue “force“ someone address climate crisis using “political pressure” problem always question true commitmentpeople like bernie sander advocate green energy beginning clear choice,0.0,2,0.093419984,0.90658,NY
