,date,tweet,nlikes,label,prob_neg,prob_pos,state_code
7073,2019-03-26 00:13:58,great discussion bnefsummit covering everything u nuclear energy policy importance u lng export providing energysecurity around world httpstcodszgcggsgk,10.0,1,0.45807508,0.5419249,NY
7074,2019-03-23 07:47:42,green energy technology nowhere near point efficiently account energy need developed nation ruling nuclear energy entirety shortsighted lesson history wa dont build nuclear power station coastline,3.0,2,0.34259066,0.65740937,NY
7075,2019-03-13 21:41:53,dont need nuclear energy dangerous fukushima watch httpstcoixnkpcvp eventually need truth disclosure zeropointenergy look httpstcohvsqqsikd see unacknowledged meantime efficiency green energy hold u,0.0,0,0.944977,0.055022974,NY
7076,2017-09-02 15:48:12,jerseycitylawyer ny federal court dismisses case subsidy nuclear energy httpstcodpieiyufj httpstcomniwybwha,0.0,1,0.4851321,0.5148679,NY
7077,2017-07-17 12:30:47,episode jim clarke amp steve krahn nuclear energy httpstcokbivimdu,6.0,2,0.044400096,0.95559996,NY
7078,2016-08-02 14:49:44,i’m listening podcast episode nuclear energy want watch godzilla,0.0,0,0.9735947,0.02640526,NY
7079,2015-08-26 22:37:02,nuclear energy stock prediction httptconhoxafpuf,0.0,2,0.0979915,0.90200853,NY
7080,2015-05-08 04:11:43,evil side atlantic tiresome youre like real life mr burn nuclear energy wa medium monopoly,4.0,2,0.08496241,0.9150376,NY
7081,2015-04-28 03:45:44,delighted chairman burn announced new u pledge million renew lab peaceful us nuclear energy npt,4.0,0,0.9064774,0.093522646,NY
7082,2015-04-27 18:45:14,iaea amano amp nuclear regulatory commissn chair burn showcase peaceful us nuclear energy npt httptcorguhwewqne,4.0,2,0.0077252123,0.9922748,NY
7083,2015-04-09 02:45:25,thescienceguy also funny guy discussing nuclearenergy httptcoaturxytj,3.0,2,0.003381134,0.99661887,NY
7084,2015-04-09 02:30:33,case hiroshima strong doe argument hold nuclear radiation cancer causing nuclearenergy nextgennuc,1.0,2,0.34682706,0.6531729,NY
7085,2015-04-09 02:13:55,columbia watching pandoraspromise documentary nuclear energy followed talk billnye former iea exedir tanaka,3.0,0,0.59164596,0.4083541,NY
7086,2015-04-09 01:00:59,pandoraspromise nuclearenergy alfred lerner hall httpstcoyeobmxvsy,0.0,0,0.94840455,0.051595427,NY
7087,2015-02-06 16:45:36,executive committe nuclear energy division discussing future activity,1.0,0,0.9471293,0.052870657,NY
7088,2014-12-28 23:39:59,back future advanced nuclear energy battle climate change brookings institution httptcofhyzwnxnal,1.0,2,0.32250455,0.6774954,NY
7089,2014-12-03 21:18:40,nuclear energy institute climate rule epa right intent wrong methodology nuclear energy co value httptcoxwzljqqt,0.0,0,0.7222521,0.27774793,NY
7090,2014-11-21 22:04:55,speaking importance nuclear energy cuenergy httptcoozqetyx,0.0,2,0.05434423,0.94565576,NY
7091,2014-09-23 17:13:15,agree rt allowing china india nuclear energy market would unwise httptcozkwhsbjv,0.0,0,0.8418485,0.15815149,NY
7092,2014-09-21 15:34:29,antinuclear activist india nuclear energy neither clean green peoplesclimate httptcokjrgeocyuy,0.0,0,0.84697473,0.15302525,NY
7093,2014-08-28 18:45:21,biotech nuclear energy startup crash combinator demo day httptcowxtflvlf,1.0,2,0.32435843,0.6756416,NY
7094,2014-05-30 14:37:27,nuclear energy lot high quality training,1.0,2,0.012289258,0.9877108,NY
7095,2014-05-29 19:30:05,bklyn assemblyman amp michael benjamin met albany discus climatechange nuclear energy amp ensuring clean energy future,0.0,0,0.96266234,0.03733767,NY
7096,2014-04-22 23:38:41,michael benjamin making earthday presentation role nuclear energy httptcobxmaoiia,1.0,2,0.3045425,0.69545746,NY
7097,2014-04-19 04:59:27,bmoviemaniacs sure blame space race mutated leech nuclear energy hillbilly,3.0,0,0.89737445,0.102625534,NY
7098,2014-03-18 16:35:35,nei hw u b environmentalist amp nt support nuclear energy httptcoqyqnmzjf futureofenergy httptcofbgzg oxymoron,0.0,2,0.008009234,0.99199075,NY
7099,2014-02-23 23:27:07,cost nuclear energy extensive uranium contamination across navajo land httptcodjylpgnd,0.0,2,0.009839041,0.99016094,NY
7100,2014-02-18 16:38:00,myth nuclear energy abound bronx clergy roundtable fact safe healthy affordable reliable energy given httptcozantecrei,0.0,0,0.9638307,0.03616929,NY
7101,2014-01-19 22:44:40,according exxon commercial nuclear energy doesnt count sustainable energy blah,0.0,2,0.021510335,0.9784897,NY
7102,2013-12-27 01:01:16,nuclear energy clearly way go,0.0,0,0.5619764,0.43802366,NY
7103,2013-11-15 13:02:37,doe u supreme right deny country nuclear energy another country tell u cant enhance technology,0.0,1,0.47276846,0.5272315,NY
7104,2013-11-15 12:59:07,usa promised iran nuclear energy period shah iran developing technology war forthcoming,0.0,2,0.0059388536,0.9940612,NY
7105,2013-11-08 18:41:46,watching pandora promise cnn nuclear energy good put head leg,2.0,0,0.98034036,0.019659566,NY
7106,2013-10-01 17:54:43,iran responds israel say iran ha inalienable right peaceful nuclear energy httptcoxqtdrhelh,0.0,0,0.5514355,0.44856453,NY
7107,2013-09-27 21:08:29,obama made clear respect iran right access peaceful nuclear energy deal israel unga speech nxt week must watch,0.0,2,0.102064416,0.8979356,NY
7108,2013-09-24 15:30:43,potus unga america prefers resolve problem peacefully seeking regime change respect right nuclear energy jpost iran,0.0,0,0.6536279,0.34637213,NY
7109,2013-08-17 14:55:40,rt global renewable electricity generation overtake gas twice nuclear httptcozmanceoe energy,0.0,2,0.110008255,0.8899917,NY
7110,2013-08-12 00:27:57,real price nuclear energy httptcohpxzilmsz,0.0,0,0.9044227,0.09557732,NY
7111,2013-06-12 00:07:07,movie review ‘pandora’s promise’ advocate nuclear energy documentarian robert stone line expert httptcoklplpnrpbs,0.0,0,0.5786092,0.42139077,NY
7112,2013-06-05 13:25:22,thanks ive said yr rt hope spring eternal pandora promise amp truth nuclear energy httptcorljczon,0.0,0,0.8613592,0.13864082,NY
7113,2012-10-17 02:16:41,romney want go nuclear energy apparently hasnt heard fukishima debate,0.0,2,0.35504505,0.644955,NY
7114,2012-10-17 02:15:47,debate mitt want use nuclear energy badly right undecided voter,0.0,2,0.07181951,0.9281805,NY
7115,2012-04-06 04:05:00,mean nuclear energy idk r able handle dat yet,0.0,0,0.6858695,0.31413046,NY
7116,2012-03-10 18:25:59,meryl streep girl power source energy powerful oil coal nuclear energy wiw,1.0,2,0.42444718,0.5755529,NY
7117,2011-12-15 22:50:43,“theonion nuclear energy advocate insist u reactor completely safe unless something bad happens httptcojynlzj scitech”,0.0,2,0.064096704,0.9359033,NY
7118,2011-09-05 18:02:23,ttmghost ttmnearness bith sort feel like instructional video safety nuclear energy wo propaganda,0.0,2,0.26676247,0.73323756,NY
7119,2011-05-19 07:15:29,nuclear energy reward risk httpbitlykesikd via httpoutsidein,0.0,2,0.13946217,0.8605378,NY
7120,2011-05-19 03:45:22,nuclear energy reward risk httpbitlyirbos via httpoutsidein,0.0,2,0.24668597,0.753314,NY
7121,2011-04-07 15:05:24,segment medium hysteria nuclear energy newscorp building httpinstagrampcjfj,0.0,0,0.985965,0.014034973,NY
7122,2011-03-25 17:12:35,cut bill nye science guy wa trying say something important nuclear energy dont care,0.0,2,0.15314975,0.8468502,NY
7123,2011-03-22 11:58:38,oversight operator fukushima held responsible taken reason future nuclear energy,0.0,2,0.10545157,0.8945484,NY
7124,2011-03-16 17:15:52,crazy talkrt nuclear energy abandoning support nuclear power pushing alternativ httptlgdaiam,0.0,2,0.06446683,0.93553317,NY
7125,2011-03-14 16:14:11,smart thought offering cautious support nuclear energy compared fossil fuel httpbitlyhduvl cc,1.0,2,0.42127416,0.5787259,NY
7126,2011-03-13 02:25:31,stupid thing like tsunamiyou harboring nuclear energy come bite asssmh,0.0,0,0.9138749,0.086125106,NY
7721,2020-04-13 05:39:15,may company western pennsylvania hacked china operative technology wa taken solar energy nuclear energy american steel trade secret software technology communication technology aka g network,0.0,0,0.9086233,0.091376774,WY
7722,2020-04-07 03:28:09,solar technology software technology communication technology nuclear energy technology shortly event joe biden wa appointed head man deal ukraine shortly hunter biden took job burisma holding stayed,0.0,0,0.959481,0.04051905,WY
7723,2013-02-12 21:14:40,kid asking way many question nuclear energy weird hiddenagenda,0.0,0,0.90196157,0.098038375,WY
7724,2011-03-15 01:08:49,japan seriously rethinking nuclear energy source really worth seriously,0.0,0,0.9918222,0.008177802,WY
9947,2020-11-29 13:44:31,yeah netherlands even virulent social justuce movement reduing everything colonialism heard nuclear energy colonialism nuclear reactor symbolizes centralized system providing dangerous method power dependancy,5.0,2,0.29333425,0.70666575,WI
9948,2020-11-28 19:28:34,ballistic missile enough israel nuclear energy program nuclear weapon program israel ha proof making nuclear bomb spreading terrorism myth,0.0,2,0.3196148,0.68038523,WI
9949,2020-11-28 15:14:24,cant wait libs newfound love clean nuclear energy,5.0,2,0.20963328,0.79036677,WI
9950,2020-11-24 19:47:17,new generation nuclear technology safer cheaper likely necessary nuclear energy meet full potential critical climate mitigation technology lost nog steed de timeline niet op,0.0,2,0.22597384,0.77402616,WI
9951,2020-11-24 08:19:48,absofuqnlutely im huge libertarian want economy back restaurant sport life im environmentalist im necessarily opposed nuclear energy yes smoke help get back sleep middle night httpstcoqcdenhcwip,0.0,2,0.008487946,0.991512,WI
9952,2020-09-11 17:05:19,one pernicious part green new deal cult nebulous totalitarian federal pork program directly taking air away known practical solution exactly problem california ha could fix nuclear energy brush clearing,20.0,2,0.01243904,0.9875609,WI
9953,2020-07-02 10:42:07,doe nuclear energy production,3.0,2,0.17056964,0.82943034,WI
9954,2020-06-14 07:17:30,nuclear energy answer,3.0,2,0.0077186287,0.9922814,WI
9955,2020-06-12 15:13:31,zero reactor type fix entire world nuclear energy lot good believing preferred reactor type ha drawback solve racism poverty health disparity etc good look world complicated,105.0,0,0.9766734,0.023326602,WI
9956,2020-06-09 14:35:24,tweet nuclear comms amp risk perception time nuclear one whitest malest degree cant see harm attempt nuclear energy future havent listening nuke tweet either httpstcoskyiumraz,108.0,2,0.08971363,0.9102864,WI
9957,2020-04-28 06:55:31,fair accident plutonium metal glovebox u nuclear weapon program pretty removed anything done nuclear energy entirely separate industry different process even regulated completely differently,7.0,0,0.97199976,0.028000178,WI
9958,2020-04-26 19:33:25,one yet whenever tweet anything isnt nuclear energy perfect anyone think anything immediately build plant bad wrong dumb someone come rushing mention,6.0,2,0.16895086,0.8310491,WI
9959,2020-03-24 12:46:55,would first line criticize organization used similar logical fallacy draw unfriendly conclusion nuclear energy,2.0,2,0.124333486,0.87566656,WI
9960,2020-02-19 13:30:44,carbon free nuclear energy,1.0,1,0.5448084,0.45519155,WI
9961,2020-02-08 23:14:25,event coming soon theevent nuclear nuclearalert nuclearenergy radioactive fallout httpstcoermpnjwmf,0.0,0,0.8799384,0.1200616,WI
9962,2020-02-07 09:12:48,event coming soon theevent nuclear nuclearalert nuclearenergy radioactive fallout httpstcoezwmdad,0.0,0,0.55716723,0.44283283,WI
9963,2020-01-13 00:18:50,nuclear energy licensing reform,0.0,2,0.048666604,0.9513334,WI
9964,2019-12-20 01:42:17,amyklobuchar made question nuclear energy reason put someone midwest top ticket hmm 🤔 demdebate,1.0,2,0.33518183,0.66481817,WI
9965,2019-11-12 00:08:56,develop software tool modeling complex nuclear energy system reduce radiation exposure radioactive waste proliferation risk describe research word le challenge,24.0,2,0.2207899,0.7792101,WI
9966,2019-10-25 11:46:06,even growth nuclear energy annual growth wind energy take cumulative emission avoided wind match century’s emission avoided nuclear,3.0,2,0.21124744,0.78875256,WI
9968,2019-10-06 18:19:41,politican say nuclear power shouldnt considered country would cause another fukushimachernobyltmi like mad libs nuclear energy httpstcovknlelh,114.0,2,0.082744725,0.9172553,WI
9969,2019-10-05 17:19:58,id promote assistant secretary nuclear energy rita baranwal,19.0,0,0.95509416,0.044905864,WI
9970,2019-08-14 14:05:32,people shocked learn nuclear energy account clean energy supply,21.0,2,0.17577352,0.8242265,WI
9971,2019-06-05 02:52:05,downplay event that’s i’ve seen biggest criticism nuclear energy actually insanely safe,2.0,0,0.98168176,0.01831819,WI
9972,2019-06-03 01:55:09,godzilla enjoys simple thing traveling swimming fighting amp soaking sweet ray nuclear energy godzillamovie nospoilers,0.0,0,0.90507805,0.09492195,WI
9973,2019-05-30 12:44:46,legislation bad nuclear energy may offer welcome short term financial assistance set nuclear energy community back year decade earning support care environment pennywisepoundfoolish,8.0,1,0.5478093,0.45219067,WI
9974,2019-05-29 23:41:40,luckily appears quote office nuclear energy arent ridiculous httpstcosakjfwblmf,16.0,2,0.007766524,0.9922335,WI
9975,2019-05-21 12:54:54,nuclear energy ha place safe clean sustainable future expensive amp dangerous amp nuclear pollution invisible doesnt mean clean renewable energy better environment economy amp doesnt come risk nuclear meltdown,0.0,2,0.15597335,0.8440267,WI
9976,2019-05-06 22:54:45,covered fourth final pennsylvania house consumer affair committee meeting today panel continued take testimony nuclear energy bill ha received mixed reaction ill coverage soon,0.0,2,0.17473465,0.8252654,WI
